Unnamed: 0,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,UK_pct,UK_CDF,AUS_pct,AUS_CDF
3148,0.9389,0.7603,1.2173,0.6367,1.7392,0.9986,6.333,7.7562,49.42,1120.1,12.9517,7.771,1.2553,5.6508,77.47,3.04,5.8105,6.7539,113.72,0.9174,29.96,31.23,-0.8718667289428494,9.449613835920722,-1.5931244104391618,-35.52247815664829
3149,0.9394,0.758,1.2137,0.6363,1.7401,1.0014,6.333,7.7538,49.39,1120.5,12.9251,7.7489,1.2526,5.635,76.68,3.041,5.8027,6.7527,113.8,0.9142,29.75,31.05,-0.06282393591959812,9.386789900001125,0.05325380764724663,-35.469224349001045
3150,0.9443,0.762,1.2197,0.6373,1.7507,1.003,6.331,7.7557,49.66,1128.0,12.9761,7.853,1.2575,5.6645,76.28,3.055,5.8275,6.7557,113.75,0.9178,29.78,31.14,0.15715857300016012,9.543948473001285,0.5216095380029762,-34.94761481099807
3151,0.9436,0.7661,1.2127,0.6348,1.7527,1.005,6.308,7.7555,49.54,1125.7,13.0356,7.835,1.2576,5.6949,76.34,3.04,5.873,6.8161,113.85,0.922,29.61,30.97,-0.3922799309587277,9.151668542042557,-0.0741289844329196,-35.021743795430986
3152,0.9346,0.7588,1.2018,0.631,1.7383,0.9984,6.3076,7.7552,49.2738,1126.35,12.9514,7.6609,1.2521,5.6405,76.11,3.0456,5.807,6.7389,113.9,0.9141,29.649,30.93,-0.5986137366099653,8.553054805432591,-0.9537939805002171,-35.9755377759312
3153,0.933,0.7595,1.1975,0.6324,1.7233,0.9985,6.3017,7.7551,49.03,1115.65,12.8011,7.6275,1.2463,5.6451,76.13,3.016,5.8142,6.7305,113.75,0.9144,29.47,30.87,0.22187004754357087,8.774924852976163,-0.17119623368284653,-36.14673400961405
3154,0.9292,0.763,1.1962,0.6338,1.7232,0.9944,6.3027,7.7539,48.65,1116.0,12.7203,7.578,1.2424,5.6713,76.54,3.01,5.8201,6.7206,113.95,0.9208,29.47,30.88,0.22137887413031798,8.996303727106481,-0.4072883172561603,-36.55402232687021
3155,0.9308,0.7616,1.1983,0.6316,1.7154,0.9953,6.312,7.754,49.05,1121.0,12.625,7.544,1.2475,5.6605,76.54,3.01,5.8106,6.7084,114.04,0.9188,29.6,30.93,-0.34711265383401413,8.649191073272467,0.17219113215669601,-36.38183119471351
3156,0.9261,0.7551,1.1956,0.6293,1.7214,0.9947,6.3046,7.7534,49.2,1117.0,12.6289,7.5665,1.2457,5.6119,76.88,3.01,5.7695,6.6658,114.18,0.9129,29.53,30.85,-0.36415452818240324,8.285036545090064,-0.504941985388907,-36.88677318010242
3157,0.9272,0.7545,1.1995,0.6321,1.7185,0.9969,6.2938,7.7533,49.22,1116.4,12.6905,7.5851,1.2461,5.6079,76.9,3.0015,5.7588,6.6479,113.82,0.9126,29.51,30.76,0.4449388209121219,8.729975366002186,0.1187776697980869,-36.76799551030434
3158,0.9254,0.752,1.1953,0.6314,1.72,0.9941,6.2947,7.7559,49.35,1118.55,12.723,7.5855,1.2476,5.5881,77.42,3.0061,5.7408,6.6233,114.67,0.9103,29.46,30.72,-0.11074197120709561,8.61923339479509,-0.19413287316653038,-36.96212838347087
3159,0.9367,0.7583,1.2073,0.635,1.726,1.0016,6.2991,7.7549,49.48,1123.0,12.7996,7.7425,1.2591,5.637,77.57,3.035,5.7548,6.6743,114.8,0.9176,29.56,30.84,0.5701615457713194,9.189394940566409,1.221093581154098,-35.74103480231677
3160,0.931,0.7569,1.1977,0.6337,1.7202,0.9995,6.2972,7.7535,49.14,1119.95,12.7206,7.6958,1.2551,5.6247,77.52,3.0245,5.7073,6.648,116.8,0.9149,29.47,30.72,-0.20472440944880876,8.984670531117601,-0.6085192697768638,-36.34955407209363
3161,0.9354,0.7605,1.2018,0.6373,1.7159,0.9988,6.2995,7.7544,49.4,1126.55,12.7618,7.7165,1.2646,5.653,78.39,3.0445,5.7295,6.6843,120.0,0.9185,29.56,30.83,0.5680921571721509,9.552762688289752,0.472610096670234,-35.8769439754234
3162,0.9309,0.7641,1.193,0.6365,1.7173,0.9965,6.2998,7.7532,49.35,1124.65,12.7556,7.6966,1.2609,5.6791,78.22,3.034,5.7699,6.7058,119.2,0.9223,29.51,30.77,-0.1255295779068022,9.42723311038295,-0.481077613855041,-36.358021589278444
3163,0.9295,0.7628,1.1998,0.6331,1.7221,0.9962,6.3014,7.7538,49.43,1128.65,12.856,7.7837,1.2625,5.6699,78.77,3.057,5.7543,6.7327,118.8,0.9209,29.55,30.82,-0.5341712490180561,8.893061861364894,-0.15039209367277984,-36.50841368295122
3164,0.935,0.7605,1.2009,0.6324,1.7135,0.997,6.2985,7.7535,49.31,1126.25,12.8138,7.7485,1.2591,5.6529,79.33,3.042,5.6929,6.7182,118.1,0.918,29.56,30.81,-0.11056705101880615,8.782494810346087,0.591715976331364,-35.91669770661986
3166,0.9353,0.7544,1.1959,0.6331,1.7171,0.9956,6.296,7.7544,49.21,1124.25,12.747,7.7007,1.2565,5.6096,79.73,3.0234,5.6782,6.6447,117.85,0.9114,29.58,30.68,0.11068943706515899,8.893184247411245,0.032085561497319226,-35.88461214512254
3167,0.9408,0.7547,1.2054,0.6379,1.7074,0.9999,6.296,7.755,49.24,1126.45,12.8305,7.7282,1.2581,5.6122,80.3,3.026,5.6499,6.6613,118.61,0.9107,29.59,30.54,0.7581740641289025,9.651358311540147,0.5880466160590236,-35.296565529063514
3168,0.9356,0.7514,1.1998,0.6369,1.7096,0.9983,6.298,7.7555,49.19,1128.9,12.8358,7.681,1.2565,5.587,80.21,3.0135,5.6356,6.647,119.0,0.9059,29.58,30.29,-0.15676438313215746,9.494593928407989,-0.5527210884353706,-35.84928661749888
3169,0.934,0.7428,1.1955,0.6302,1.7065,0.9988,6.2976,7.7538,48.98,1124.0,12.8804,7.5917,1.2558,5.523,80.88,3.0146,5.565,6.5561,119.7,0.8949,29.53,30.31,-1.051970482022302,8.442623446385687,-0.17101325352714136,-36.020299871026026
3170,0.929,0.7457,1.1899,0.6311,1.7058,0.9982,6.3012,7.7549,49.12,1127.25,12.8655,7.5359,1.2545,5.5448,80.42,3.0225,5.5991,6.5868,120.85,0.8987,29.57,30.39,0.14281180577595531,8.585435252161641,-0.5353319057815886,-36.555631776807616
3171,0.9289,0.7434,1.1937,0.6294,1.6997,0.9956,6.2989,7.755,49.01,1125.85,12.8646,7.5402,1.252,5.5272,80.44,3.009,5.5632,6.5591,121.8,0.8961,29.56,30.3,-0.269370939629221,8.31606431253242,-0.010764262648021994,-36.56639603945564
3172,0.9279,0.7486,1.1909,0.6269,1.7148,0.9866,6.2935,7.7551,48.99,1117.1,12.7941,7.4663,1.2474,5.5653,81.1,2.994,5.5737,6.5843,121.8,0.9023,29.37,30.46,-0.39720368605019596,7.918860626482225,-0.10765421466250036,-36.67405025411814
3173,0.9257,0.7508,1.1906,0.6268,1.7108,0.9848,6.3001,7.7551,49.14,1116.0,12.7661,7.465,1.2474,5.5813,81.16,3.0,5.58,6.6206,122.1,0.9051,29.37,30.5,-0.015951507417444333,7.90290911906478,-0.23709451449509533,-36.91114476861324
3174,0.9305,0.7575,1.2026,0.6308,1.7263,0.9887,6.2982,7.7585,49.55,1116.5,12.7745,7.5286,1.2511,5.631,81.56,2.996,5.6104,6.679,121.6,0.9134,29.43,30.58,0.638162093171668,8.54107121223645,0.5185265204709966,-36.39261824814224
3175,0.9374,0.7561,1.2171,0.6301,1.7353,0.9936,6.3066,7.7627,49.82,1116.0,12.8241,7.5528,1.2577,5.62,81.43,3.019,5.6108,6.6943,121.8,0.9116,29.48,30.66,-0.110970196575777,8.430101015660671,0.7415368081676643,-35.651081439974575
3176,0.9478,0.7625,1.2306,0.6361,1.7584,1.0013,6.3082,7.7635,50.3763,1122.64,12.99,7.6596,1.2641,5.6689,80.86,3.0231,5.7067,6.7903,121.5,0.9186,29.518,30.84,0.9522298047928812,9.382330820453554,1.1094516748453076,-34.541629765129265
3177,0.9449,0.7605,1.2203,0.6351,1.7626,0.9994,6.3097,7.7636,50.27,1123.7,12.9293,7.6212,1.2598,5.653,81.06,3.0245,5.659,6.7939,121.1,0.9169,29.52,30.7,-0.1572079861656972,9.225122834287856,-0.30597172399240424,-34.84760148912167
3178,0.9418,0.7544,1.2133,0.632,1.7747,0.992,6.3159,7.7553,50.17,1117.2,12.778,7.5199,1.2527,5.608,81.5,3.008,5.5901,6.7059,121.3,0.9092,29.47,30.56,-0.4881121083293971,8.73701072595846,-0.3280770451899673,-35.175678534311636
3179,0.9443,0.7629,1.2168,0.6379,1.7865,0.9894,6.3109,7.7557,49.75,1116.0,12.6307,7.518,1.254,5.6708,82.59,3.008,5.6992,6.796,121.05,0.92,29.41,30.56,0.9335443037974622,9.67055502975592,0.2654491399447956,-34.91022939436684
3180,0.9533,0.761,1.2232,0.6404,1.8202,0.9934,6.3258,7.7585,49.98,1124.15,12.7203,7.563,1.2613,5.6561,82.21,3.025,5.697,6.8108,121.8,0.9177,29.55,30.63,0.391910957830377,10.062465987586297,0.9530869427088806,-33.95714245165796
3181,0.9488,0.7628,1.2152,0.6355,1.7969,0.9905,6.3266,7.7593,49.92,1123.45,12.637,7.5285,1.2581,5.67,82.66,3.028,5.6804,6.7629,123.3,0.9198,29.51,30.58,-0.7651467832604619,9.297319204325834,-0.47204447707962505,-34.429186928737586
3182,0.9573,0.7678,1.2356,0.6375,1.8175,0.9914,6.3315,7.7614,50.0,1126.1,12.6757,7.681,1.2686,5.7082,83.78,3.05,5.8228,6.8522,124.5,0.9313,29.54,30.79,0.31471282454760274,9.612032028873436,0.8958684654300164,-33.533318463307566
3183,0.9498,0.7651,1.2203,0.6382,1.8052,0.9928,6.3282,7.7612,50.28,1124.85,12.6686,7.6107,1.263,5.6882,83.28,3.0575,5.79,6.8099,125.0,0.9236,29.53,30.72,0.10980392156862973,9.721835950442067,-0.7834534628643142,-34.31677192617188
3184,0.9448,0.7592,1.2136,0.6311,1.8025,0.9912,6.3222,7.762,50.11,1125.7,12.6701,7.595,1.258,5.6455,83.34,3.056,5.7435,6.7489,125.45,0.916,29.54,30.72,-1.1125039172673157,8.609332033174752,-0.526426616129716,-34.8431985423016
3185,0.9427,0.7552,1.2112,0.6292,1.8073,0.9878,6.3191,7.7623,50.16,1120.35,12.628,7.5333,1.2565,5.6147,83.31,3.0505,5.7158,6.7104,130.83,0.9109,29.49,30.69,-0.30106163840912803,8.308270394765625,-0.22226926333615005,-35.06546780563775
3186,0.9537,0.7563,1.2231,0.6306,1.8214,0.9933,6.3203,7.7625,50.48,1128.05,12.7046,7.6168,1.2626,5.6231,83.62,3.08,5.7573,6.7485,129.25,0.9122,29.56,30.77,0.2225047679593306,8.530775162724956,1.1668611435239118,-33.89860666211384
3187,0.9579,0.7582,1.229,0.631,1.8265,0.9928,6.3226,7.7644,50.6,1130.25,12.7031,7.6408,1.2652,5.637,83.62,3.073,5.7635,6.7307,129.91,0.9143,29.55,30.76,0.06343165239452997,8.594206815119485,0.440390059767215,-33.458216602346624
3188,0.9643,0.7579,1.2375,0.6326,1.823,1.0002,6.299,7.7652,51.28,1134.6,12.8326,7.7173,1.2661,5.6355,82.5,3.0887,5.7855,6.7711,130.09,0.9136,29.54,30.8,0.25356576862123337,8.847772583740717,0.6681281970978281,-32.790088405248795
3189,0.9564,0.754,1.2238,0.6304,1.8158,0.9983,6.3021,7.7678,51.18,1135.0,12.812,7.715,1.2625,5.6061,82.35,3.0752,5.7506,6.7422,129.95,0.9085,29.56,30.71,-0.34777110338287676,8.50000148035784,-0.8192471222648545,-33.60933552751365
3190,0.9514,0.7503,1.2182,0.6274,1.8155,0.9922,6.3139,7.7676,51.03,1133.35,12.6808,7.595,1.257,5.5783,82.84,3.073,5.6901,6.681,129.9,0.9041,29.61,30.68,-0.4758883248730972,8.024113155484743,-0.5227938101212914,-34.13212933763494
3191,0.9533,0.7499,1.2186,0.6261,1.8112,0.9928,6.3061,7.7635,50.66,1134.4,12.6578,7.5971,1.2562,5.574,83.15,3.0555,5.6979,6.6801,129.5,0.9038,29.55,30.71,-0.20720433535224014,7.816908820132503,0.19970569686778017,-33.93242364076716
3192,0.9644,0.7519,1.2229,0.6307,1.8253,0.9983,6.3044,7.7648,50.97,1136.3,12.8014,7.6929,1.2584,5.5916,82.74,3.063,5.7509,6.6748,129.0,0.9064,29.54,30.79,0.7347069158281538,8.551615735960656,1.1643763767963833,-32.76804726397078
3193,0.9684,0.7539,1.2235,0.6285,1.8332,0.9998,6.3057,7.7642,51.38,1139.75,12.8533,7.7454,1.2613,5.6066,82.28,3.063,5.7603,6.6799,127.5,0.9084,29.58,30.91,-0.3488187727921477,8.202796963168508,0.41476565740357074,-32.35328160656721
3194,0.9646,0.75,1.2195,0.6256,1.8205,0.999,6.2975,7.7656,50.89,1131.4,12.8115,7.6585,1.2573,5.579,82.41,3.0605,5.7001,6.6191,128.1,0.9026,29.5,30.82,-0.46141607000793616,7.741380893160572,-0.3923998347790225,-32.74568144134623
3195,0.9591,0.7505,1.2136,0.6241,1.8257,0.9916,6.2979,7.766,50.79,1125.75,12.7569,7.6274,1.2539,5.5837,82.16,3.0525,5.6779,6.6042,128.25,0.9037,29.49,30.81,-0.23976982097188015,7.501611072188691,-0.570184532448692,-33.31586597379492
3196,0.9641,0.7498,1.2204,0.6263,1.8232,0.9909,6.2975,7.765,50.64,1122.35,12.7301,7.6945,1.251,5.5787,82.18,3.046,5.6799,6.595,126.0,0.9024,29.46,30.8,0.35250761095977357,7.854118683148465,0.5213220727765533,-32.794543901018365
3197,0.9751,0.7618,1.2276,0.6298,1.8293,0.9961,6.2975,7.7649,51.18,1131.25,12.8327,7.809,1.2595,5.6668,82.62,3.062,5.7689,6.7087,125.1,0.9168,29.52,31.01,0.5588376177550813,8.412956300903545,1.140960481277875,-31.65358341974049
3198,0.9706,0.7655,1.2261,0.632,1.8296,0.9927,6.3123,7.7643,51.11,1129.5,12.8323,7.8328,1.2592,5.694,82.33,3.065,5.7876,6.7524,125.75,0.92,29.5,30.97,0.3493172435693914,8.762273544472936,-0.4614911291149548,-32.115074548855446
3199,0.9698,0.764,1.22,0.6298,1.8218,0.9971,6.3052,7.765,51.14,1131.75,12.9855,7.875,1.2605,5.6851,81.56,3.063,5.7878,6.7518,125.75,0.9176,29.5,30.97,-0.34810126582278667,8.414172278650149,-0.08242324335462348,-32.19749779221007
3200,0.9691,0.7641,1.2154,0.6298,1.8218,0.9971,6.31,7.7655,51.1,1138.1,12.984,7.8714,1.2625,5.6844,81.36,3.07,5.7936,6.7716,125.25,0.918,29.55,30.93,0.0,8.414172278650149,-0.07217983089297109,-32.26967762310304
3201,0.9745,0.7652,1.2297,0.6315,1.834,1.0027,6.3105,7.7649,51.47,1139.5,13.1782,8.0173,1.2627,5.6926,80.94,3.0645,5.8109,6.8118,127.5,0.9195,29.54,30.98,0.26992696093997015,8.684099239590118,0.5572180373542457,-31.712459585748796
3202,0.9713,0.7631,1.2228,0.6292,1.8311,1.004,6.3076,7.7649,51.5,1143.35,13.158,8.002,1.2586,5.6749,80.88,3.0645,5.8014,6.7954,128.3,0.9165,29.5,30.87,-0.364212193190816,8.319887046399302,-0.32837352488455096,-32.04083311063334
3203,0.9578,0.7592,1.2092,0.6274,1.8261,0.9951,6.3069,7.7638,51.22,1137.4,13.063,7.8877,1.2522,5.6475,80.87,3.069,5.766,6.749,128.25,0.9125,29.45,30.74,-0.28607755880483143,8.033809487594471,-1.3898898383609692,-33.430722948994315
3204,0.9641,0.7644,1.2132,0.6309,1.8363,0.9978,6.3022,7.7588,51.45,1134.2,13.146,7.94,1.2474,5.6863,80.99,3.0551,5.7931,6.788,128.25,0.9189,29.48,30.73,0.5578578259483713,8.591667313542843,0.6577573606180831,-32.77296558837623
3205,0.9671,0.7653,1.2212,0.6303,1.8384,1.0025,6.315,7.758,51.6,1138.0,13.229,7.9616,1.25,5.6924,80.46,3.072,5.7797,6.7911,127.84,0.9199,29.49,30.77,-0.09510223490252212,8.49656507864032,0.3111710403485013,-32.461794548027726
3206,0.9611,0.762,1.2161,0.6277,1.8503,0.9878,6.3015,7.759,51.41,1134.75,13.085,7.7901,1.2481,5.6686,80.72,3.066,5.743,6.7693,128.3,0.9156,29.48,30.79,-0.41250198318260045,8.084063095457719,-0.6204115396546417,-33.082206087682366
3207,0.9646,0.7621,1.2235,0.6242,1.8703,0.9902,6.3026,7.7609,51.79,1139.35,13.127,7.8103,1.2508,5.6691,81.29,3.0617,5.7523,6.7418,128.25,0.9162,29.49,30.86,-0.5575912059901267,7.526471889467592,0.36416605972324767,-32.71804002795912
3208,0.9674,0.7615,1.227,0.6227,1.8846,0.9927,6.3029,7.7631,52.07,1138.2,13.2286,7.8552,1.2508,5.6644,81.57,3.0645,5.746,6.7285,129.56,0.9155,29.49,30.87,-0.24030759371995725,7.286164295747635,0.2902757619738683,-32.42776426598525
3209,0.9639,0.7569,1.2235,0.6202,1.8662,0.9912,6.308,7.7607,52.02,1138.1,13.1211,7.802,1.2488,5.6312,81.6,3.0593,5.7188,6.6936,130.0,0.9095,29.45,30.88,-0.40147743696805627,6.884686858779578,-0.3617945007236001,-32.78955876670885
3210,0.971,0.7617,1.2326,0.621,1.8854,0.9935,6.3084,7.7617,52.38,1142.5,13.2053,7.8621,1.2486,5.6666,81.16,3.0665,5.7486,6.7723,131.32,0.9152,29.48,31.0,0.12899064817801786,7.013677506957596,0.7365909326693565,-32.05296783403949
3211,0.971,0.7572,1.2318,0.6198,1.8765,0.9882,6.3073,7.7595,52.63,1138.4,13.1545,7.7921,1.2468,5.6337,81.21,3.0655,5.7262,6.736,131.5,0.9098,29.45,30.91,-0.19323671497584183,6.8204407919817545,0.0,-32.05296783403949
3212,0.9678,0.757,1.2296,0.6193,1.8828,0.9848,6.3039,7.76,52.45,1139.0,13.1684,7.762,1.2439,5.6318,81.33,3.0549,5.7209,6.7312,132.4,0.9097,29.41,30.92,-0.08067118425298947,6.739769607728765,-0.32955715756951554,-32.38252499160901
3213,0.9631,0.7557,1.2277,0.6177,1.8865,0.984,6.3054,7.7596,52.44,1133.0,13.2077,7.7846,1.2401,5.6208,80.78,3.0436,5.7329,6.7171,130.2,0.9081,29.23,30.82,-0.2583562086226232,6.481413399106142,-0.48563752841496166,-32.86816252002397
3214,0.9572,0.7548,1.2197,0.6158,1.8843,0.9807,6.3093,7.7594,52.45,1131.0,12.9909,7.755,1.2385,5.6137,80.48,3.0415,5.7303,6.717,129.55,0.9066,29.2,30.72,-0.30759268253197636,6.173820716574165,-0.6126051292700607,-33.48076764929403
3215,0.9606,0.7559,1.2234,0.6163,1.893,0.9886,6.279,7.7587,52.65,1130.05,12.99,7.7594,1.2368,5.6236,79.81,3.0232,5.7276,6.7274,129.6,0.9081,29.15,30.74,0.08119519324454316,6.255015909818709,0.355202674467181,-33.12556497482685
3216,0.9667,0.7561,1.2261,0.6165,1.9037,0.9839,6.3089,7.7583,52.5,1128.35,12.8877,7.72,1.2355,5.6242,80.17,3.0315,5.717,6.7206,129.21,0.9087,29.11,30.7,0.032451728054527784,6.287467637873236,0.635019779304602,-32.49054519552225
3217,0.9705,0.7602,1.2355,0.6176,1.9151,0.989,6.307,7.7585,52.97,1129.1,12.958,7.7433,1.2399,5.6536,80.19,3.0256,5.7458,6.7468,127.5,0.9135,29.18,30.85,0.17842660178426506,6.465894239657501,0.3930898934519478,-32.0974553020703
3218,0.9747,0.7606,1.2497,0.6179,1.9275,0.9869,6.3052,7.7591,53.33,1130.4,12.9853,7.7317,1.2425,5.6555,80.36,3.0322,5.7446,6.7585,126.75,0.9138,29.23,30.95,0.04857512953366783,6.514469369191169,0.4327666151468401,-31.664688686923462
3219,0.9814,0.7639,1.2577,0.6193,1.9258,0.9955,6.3059,7.7608,53.41,1134.25,13.1631,7.8261,1.2445,5.6795,79.84,3.046,5.7888,6.8163,127.4,0.9176,29.24,30.92,0.22657387926847683,6.741043248459646,0.6873909921001342,-30.977297694823328
3220,0.9803,0.7662,1.2569,0.6176,1.924,0.9938,6.3074,7.7632,52.91,1138.0,13.1555,7.8105,1.2465,5.6973,79.88,3.051,5.7902,6.819,127.2,0.9204,29.35,30.99,-0.27450347166153577,6.46653977679811,-0.11208477684940821,-31.089382471672735
3221,0.9884,0.7683,1.2702,0.6189,1.9365,0.9997,6.3076,7.7622,53.14,1138.46,13.325,7.896,1.2477,5.7116,79.79,3.053,5.8291,6.8502,127.9,0.9228,29.32,31.0,0.21049222797926426,6.677032004777375,0.8262776701009944,-30.263104801571743
3222,0.9934,0.772,1.274,0.62,1.956,1.0014,6.3096,7.7636,53.75,1143.95,13.491,7.9918,1.2523,5.7388,79.64,3.068,5.8278,6.871,127.95,0.9272,29.35,31.06,0.17773469058006697,6.8547666953574415,0.5058680696074402,-29.7572367319643
3223,0.9888,0.7717,1.2705,0.6188,1.9545,1.0015,6.314,7.7637,53.25,1142.15,13.4585,8.016,1.2494,5.7354,79.91,3.065,5.8532,6.9286,127.4,0.9269,29.32,31.11,-0.1935483870967758,6.661218308260666,-0.4630561707267944,-30.220292902691096
3224,0.9935,0.773,1.271,0.6219,1.9404,0.9967,6.3097,7.7662,53.63,1146.15,13.4905,8.0901,1.2503,5.7443,79.86,3.07,5.8551,6.9432,127.6,0.9283,29.36,31.17,0.5009696186166757,7.162187926877341,0.4753236245954806,-29.744969278095617
3225,1.0002,0.7784,1.2824,0.6205,1.9884,1.0018,6.321,7.7663,53.92,1153.5,13.6663,8.1667,1.2558,5.7861,79.83,3.082,5.9222,7.0303,128.56,0.9349,29.55,31.35,-0.2251165782280018,6.93707134864934,0.6743834927025683,-29.07058578539305
3226,1.0023,0.7831,1.2945,0.624,1.9935,1.0029,6.3176,7.7682,53.91,1156.1,13.7332,8.2751,1.2588,5.821,80.09,3.0885,5.9802,7.1303,128.89,0.9405,29.55,31.33,0.5640612409347323,7.501132589584072,0.20995800839831436,-28.860627776994736
3227,1.0067,0.7855,1.3055,0.6276,2.0,1.0099,6.3227,7.7686,54.34,1166.25,13.8078,8.291,1.2667,5.839,80.32,3.1143,5.9634,7.1545,128.6,0.9435,29.63,31.36,0.5769230769230749,8.078055666507147,0.4389903222588032,-28.421637454735933
3228,1.0076,0.7868,1.306,0.632,1.994,1.0162,6.3247,7.7699,54.37,1165.75,13.789,8.3101,1.2664,5.8474,79.26,3.1168,5.9816,7.1988,128.84,0.945,29.56,31.32,0.7010834926704845,8.779139159177632,0.08940101321148752,-28.332236441524444
3229,1.0184,0.7861,1.3259,0.6334,2.019,1.0211,6.3245,7.7673,54.48,1170.0,13.8275,8.3417,1.2749,5.8423,79.14,3.135,5.9955,7.1841,129.64,0.9442,29.56,31.31,0.22151898734177333,9.000658146519406,1.0718539102818392,-27.260382531242605
3230,1.0149,0.7831,1.3156,0.6333,2.0455,1.0223,6.3277,7.7647,54.97,1167.0,13.7925,8.2745,1.2725,5.8202,79.31,3.132,5.9546,7.1274,129.5,0.9406,29.47,31.35,-0.0157878118092869,8.98487033471012,-0.34367635506677985,-27.604058886309385
3231,1.0128,0.7852,1.3142,0.6339,2.046,1.0191,6.3223,7.7652,55.34,1165.0,13.742,8.2824,1.2691,5.8343,79.98,3.118,5.9452,7.1153,129.6,0.9431,29.49,31.36,0.0947418285172974,9.079612163227416,-0.20691693762932006,-27.810975823938705
3232,1.03,0.7956,1.3387,0.6373,2.0675,1.0274,6.3343,7.7642,55.95,1174.85,14.0294,8.4371,1.2801,5.9113,79.33,3.143,6.0096,7.1903,129.8,0.9555,29.59,31.56,0.5363622022400927,9.615974365467508,1.6982622432859529,-26.112713580652752
3233,1.0231,0.7947,1.3273,0.637,2.0306,1.0274,6.3449,7.764,55.55,1176.72,14.0018,8.3515,1.2762,5.906,79.47,3.147,6.0056,7.1558,130.2,0.9558,29.55,31.53,-0.04707359171504111,9.568900773752468,-0.6699029126213674,-26.78261649327412
3234,1.0227,0.7988,1.3231,0.6391,1.9917,1.0285,6.3439,7.7629,55.35,1185.0,14.0114,8.38,1.2781,5.9352,79.64,3.1526,6.0133,7.1681,130.55,0.9592,29.6,31.64,0.3296703296703285,9.898571103422796,-0.03909686247678401,-26.8217133557509
3236,1.0178,0.8008,1.3146,0.6398,1.9973,1.0253,6.3478,7.7638,55.71,1175.82,13.9321,8.34,1.2789,5.9515,79.44,3.1485,6.0328,7.2084,132.0,0.9617,29.62,31.73,0.10952902519167917,10.008100128614476,-0.4791238877481119,-27.300837243499014
3237,1.0274,0.8061,1.3245,0.6438,2.0095,1.0289,6.3574,7.7667,56.13,1180.41,14.0861,8.5068,1.288,5.9905,78.93,3.1615,6.0674,7.2323,131.11,0.9682,29.77,31.85,0.6251953735542326,10.633295502168709,0.9432108469247469,-26.35762639657427
3238,1.0298,0.8088,1.3286,0.6491,2.016,1.0349,6.3684,7.7616,56.38,1180.0,14.3045,8.53,1.2888,6.01,78.29,3.17,6.1097,7.2655,131.9,0.9713,29.87,31.83,0.8232370301335834,11.456532532302292,0.23359937706832756,-26.12402701950594
3239,1.0322,0.8052,1.3268,0.6501,2.0325,1.0378,6.3692,7.7603,55.44,1182.0,14.365,8.58,1.2918,5.9821,78.21,3.197,6.1301,7.2494,130.5,0.9671,29.93,31.62,0.15405946695423722,11.61059199925653,0.2330549621285538,-25.89097205737739
3240,1.0289,0.8003,1.3214,0.6501,2.0439,1.0417,6.3641,7.7583,55.65,1178.99,14.2427,8.4926,1.2876,5.9481,78.3,3.198,6.0882,7.1865,130.0,0.961,30.02,31.43,0.0,11.61059199925653,-0.3197054834334523,-26.210677540810842
3241,1.0286,0.8041,1.3252,0.6513,2.0299,1.0414,6.367,7.7588,55.54,1177.08,14.2592,8.4633,1.2872,5.9754,78.57,3.198,6.114,7.2235,130.0,0.9656,29.93,31.56,0.1845869866174299,11.79517898587396,-0.029157352512387824,-26.23983489332323
3242,1.0096,0.7978,1.3019,0.6462,2.017,1.0298,6.3634,7.7578,55.26,1173.89,14.0951,8.3231,1.2763,5.9299,79.11,3.174,6.0789,7.1922,130.0,0.9579,29.86,31.47,-0.7830492860433025,11.012129699830657,-1.8471709119191049,-28.087005805242335
3243,1.0064,0.7957,1.2967,0.6428,2.0325,1.0244,6.3634,7.7582,54.91,1162.75,13.9588,8.3156,1.2753,5.915,79.67,3.159,6.0401,7.1461,130.0,0.9558,29.78,31.7,-0.5261528938409143,10.485976805989743,-0.31695721077655836,-28.403963016018892
3244,1.0133,0.8012,1.3033,0.648,2.0257,1.0332,6.37,7.7582,55.39,1173.59,14.021,8.4288,1.2848,5.9551,79.47,3.183,6.0675,7.1526,129.61,0.962,29.94,31.61,0.8089607965152457,11.294937602504989,0.6856120826709278,-27.718350933347963
3245,1.0076,0.7997,1.2933,0.6445,2.0369,1.0281,6.369,7.7599,55.69,1171.0,13.9785,8.4353,1.2826,5.9437,79.5,3.1835,6.0255,7.0997,131.8,0.9604,29.91,31.62,-0.5401234567901314,10.754814145714857,-0.5625185038981573,-28.28086943724612
3246,1.0076,0.8015,1.2893,0.6426,2.0586,1.0269,6.3703,7.7593,55.6,1168.5,13.9823,8.4352,1.2834,5.9547,79.44,3.1784,6.0343,7.095,132.55,0.9624,29.94,31.54,-0.29480217222653815,10.460011973488319,0.0,-28.28086943724612
3247,1.0027,0.7939,1.2852,0.6428,2.0628,1.027,6.3685,7.759,55.56,1166.23,13.9755,8.358,1.2793,5.899,79.35,3.1717,5.9789,7.0241,131.3,0.9533,29.92,31.5,0.031123560535339934,10.491135534023659,-0.4863040889241943,-28.767173526170314
