Time Serie,Unnamed: 0,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,UK_pct,UK_CDF,AUS_pct,AUS_CDF
2011-10-31,3075.25,0.9846999999999999,0.728445,1.264565,0.6343150000000001,1.77027,1.0198,6.370955,7.77736,49.202,1150.685,13.437895000000001,7.95396,1.2757049999999999,5.422455,76.643,3.13364,5.64046,6.639565,110.0875,0.895805,30.259000000000004,30.839499999999997,-0.1602518602320835,8.96089011056839,-0.41710082511002167,-31.149594605542973
2011-11-30,3096.3,0.989395,0.737695,1.297185,0.63274,1.7864200000000001,1.024755,6.3564099999999994,7.78086,50.6785,1133.4775,13.69545,8.14927,1.28856,5.488645,77.5595,3.15205,5.740545,6.7376499999999995,111.22049999999999,0.90786,30.2215,30.9315,0.13819565876824536,8.75295649153163,0.1827191824433294,-30.48192692572548
2011-12-31,3118.190476190476,0.9881047619047619,0.760347619047619,1.299052380952381,0.6415619047619048,1.839104761904762,1.0235238095238095,6.3482095238095235,7.776742857142857,52.38238095238095,1148.1261904761905,13.77455238095238,8.193295238095239,1.2953571428571429,5.652109523809524,77.79666666666667,3.159038095238095,5.891157142857144,6.855276190476191,113.80666666666667,0.9333523809523809,30.25047619047619,31.174285714285713,0.052899698793843326,10.16735168440259,-0.00041281936909258005,-30.494744418001222
2012-01-31,3141.05,0.96031,0.7747149999999999,1.248015,0.644205,1.785035,1.012985,6.31717,7.762219999999999,51.0015,1140.3274999999999,13.38289,8.002460000000001,1.27774,5.759915,76.964,3.109185,5.942355,6.846304999999999,113.81949999999999,0.9376,29.99,31.506,-0.06767617525691327,10.610005241051656,-0.16406613725063468,-33.293702470729336
2012-02-29,3161.85,0.931815,0.7554299999999999,1.19779,0.632755,1.7167999999999999,0.996745,6.29969,7.754389999999999,49.18119,1122.69,12.783275,7.638755000000001,1.25349,5.61555,78.47,3.02196,5.70972,6.6619,117.28099999999999,0.911805,29.533949999999997,30.685000000000002,-0.0616403957780165,8.836972891583205,-0.08261532293435736,-36.26362652213912
2012-03-31,3183.5,0.950159090909091,0.7571909090909091,1.2193863636363635,0.6319818181818182,1.7953000000000001,0.9937727272727273,6.312481818181817,7.762031818181819,50.363468181818185,1126.17,12.752250000000002,7.607063636363637,1.2590409090909092,5.629404545454546,82.4659090909091,3.0444318181818186,5.70735909090909,6.731931818181818,125.66045454545453,0.9130909090909092,29.51581818181818,30.703636363636363,-0.008067260605529565,8.741360362110713,0.17856221876235953,-34.284676374771955
2012-04-30,3205.0,0.9662047619047618,0.7598904761904761,1.2225761904761905,0.6250380952380953,1.852247619047619,0.9928238095238096,6.304328571428571,7.762080952380953,51.69,1135.0238095238096,13.055914285714286,7.832928571428572,1.2509857142857141,5.652852380952381,81.25238095238095,3.0585857142857145,5.752066666666667,6.735866666666667,128.4247619047619,0.9133380952380952,29.44333333333333,30.861428571428572,-0.07077928492104091,7.654802685495268,-0.018089692070506164,-32.55931161869863
2012-05-31,3226.6363636363635,1.0023363636363636,0.7811363636363636,1.2914772727272728,0.62815,1.9810227272727274,1.009731818181818,6.3242045454545455,7.764045454545454,54.33136363636363,1156.6913636363636,13.61991818181818,8.150563636363636,1.26195,5.806136363636363,79.66681818181819,3.0977954545454547,5.915122727272728,7.027968181818181,129.00454545454545,0.9383045454545456,29.46681818181818,31.285,0.23643257374925372,8.153296955516176,0.3182517252418597,-28.87113690248776
2012-06-30,3249.0,1.0016571428571428,0.797404761904762,1.2814238095238095,0.6428619047619047,2.0481952380952384,1.028,6.363257142857143,7.75902380952381,55.94238095238095,1163.3885714285714,13.9193,8.381804761904762,1.2783619047619048,5.92657619047619,79.31523809523809,3.1782714285714286,6.0145857142857135,7.074647619047619,131.85190476190476,0.9576190476190476,29.905238095238094,31.615238095238094,-0.08459291829050052,10.500198656531062,-0.2479921567015042,-28.878257180189642
2012-07-31,3270.904761904762,0.9709238095238094,0.8145761904761906,1.252247619047619,0.641347619047619,2.029552380952381,1.0142,6.371742857142857,7.756104761904761,55.42476190476191,1142.2780952380951,13.36375238095238,8.25345238095238,1.2602619047619048,6.059047619047619,78.9347619047619,3.1652523809523805,6.069004761904762,6.950395238095238,132.4847619047619,0.9782714285714287,29.97285714285714,31.61809523809524,0.0014141433279924428,10.294828215927296,-0.12903614772798364,-31.930157123282502
